DLR^J,NYSE,"DIGITAL REALTY TRUST; INC.",N/A,N/A	
DLTH,NASDAQ,DULUTH HOLDINGS INC.,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES	
DLTR,NASDAQ,"DOLLAR TREE; INC.",CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES	
DLX,NYSE,DELUXE CORPORATION,CONSUMER DURABLES,PUBLISHING	
DM,NYSE,"DOMINION ENERGY MIDSTREAM PARTNERS; LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION	
DMB,NYSE,"DREYFUS MUNICIPAL BOND INFRASTRUCTURE FUND; INC.",N/A,N/A	
DMLP,NASDAQ,"DORCHESTER MINERALS; L.P.",ENERGY,OIL & GAS PRODUCTION	
DMO,NYSE,WESTERN ASSET MORTGAGE DEFINED OPPORTUNITY FUND INC,N/A,N/A	
DMPI,NASDAQ,"DELMAR PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
DMRC,NASDAQ,DIGIMARC CORPORATION,TECHNOLOGY,EDP SERVICES	
DNB,NYSE,DUN & BRADSTREET CORPORATION (THE),FINANCE,FINANCE: CONSUMER SERVICES	
DNBF,NASDAQ,DNB FINANCIAL CORP,FINANCE,MAJOR BANKS	
DNI,NYSE,DIVIDEND AND INCOME FUND,N/A,N/A	
DNJR,NASDAQ,GOLDEN BULL LIMITED,FINANCE,FINANCE: CONSUMER SERVICES	
DNKN,NASDAQ,"DUNKIN&#39; BRANDS GROUP; INC.",CONSUMER SERVICES,RESTAURANTS	
DNLI,NASDAQ,DENALI THERAPEUTICS INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
DNOW,NYSE,NOW INC.,ENERGY,METAL FABRICATIONS	
DNP,NYSE,"DUFF & PHELPS UTILITIES INCOME; INC.",N/A,N/A	
DNR,NYSE,DENBURY RESOURCES INC.,ENERGY,OIL & GAS PRODUCTION	
DO,NYSE,"DIAMOND OFFSHORE DRILLING; INC.",ENERGY,OIL & GAS PRODUCTION	
DOC,NYSE,PHYSICIANS REALTY TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
DOCU,NASDAQ,"DOCUSIGN; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
DOGZ,NASDAQ,DOGNESS (INTERNATIONAL) CORPORATION,CONSUMER DURABLES,MISCELLANEOUS MANUFACTURING INDUSTRIES	
DOOR,NYSE,MASONITE INTERNATIONAL CORPORATION,BASIC INDUSTRIES,FOREST PRODUCTS	
DORM,NASDAQ,"DORMAN PRODUCTS; INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.	
DOTA,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION; INC.",FINANCE,BUSINESS SERVICES	
DOTAR,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION; INC.",FINANCE,BUSINESS SERVICES	
DOTAU,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION; INC.",FINANCE,BUSINESS SERVICES	
DOTAW,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION; INC.",FINANCE,BUSINESS SERVICES	
DOV,NYSE,DOVER CORPORATION,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
DOVA,NASDAQ,"DOVA PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
DOX,NASDAQ,AMDOCS LIMITED,TECHNOLOGY,EDP SERVICES	
DPG,NYSE,DUFF & PHELPS GLOBAL UTILITY INCOME FUND INC.,N/A,N/A	
DPLO,NYSE,"DIPLOMAT PHARMACY; INC.",HEALTH CARE,MEDICAL/NURSING SERVICES	
DPS,NYSE,"DR PEPPER SNAPPLE GROUP; INC",CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)	
DPZ,NYSE,DOMINO&#39;S PIZZA INC,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS	
DQ,NYSE,DAQO NEW ENERGY CORP.,TECHNOLOGY,SEMICONDUCTORS	
DRAD,NASDAQ,DIGIRAD CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS	
DRD,NYSE,DRDGOLD LIMITED,BASIC INDUSTRIES,PRECIOUS METALS	
DRE,NYSE,DUKE REALTY CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
DRH,NYSE,DIAMONDROCK HOSPITALITY COMPANY,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
DRI,NYSE,"DARDEN RESTAURANTS; INC.",CONSUMER SERVICES,RESTAURANTS	
DRIO,NASDAQ,DARIOHEALTH CORP.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
DRIOW,NASDAQ,DARIOHEALTH CORP.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
DRIV,NASDAQ,GLOBAL X AUTONOMOUS & ELECTRIC VEHICLES ETF,N/A,N/A	
DRNA,NASDAQ,"DICERNA PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
DRQ,NYSE,"DRIL-QUIP; INC.",ENERGY,METAL FABRICATIONS	
DRRX,NASDAQ,DURECT CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS	
DRUA,NYSE,"DOMINION ENERGY; INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DRYS,NASDAQ,DRYSHIPS INC.,TRANSPORTATION,MARINE TRANSPORTATION	
DS,NYSE,DRIVE SHACK INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
DSE,NYSE,DUFF & PHELPS SELECT ENERGY MLP FUND INC.,N/A,N/A	
DSGX,NASDAQ,THE DESCARTES SYSTEMS GROUP INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
DSKE,NASDAQ,"DASEKE; INC.",CONSUMER SERVICES,TRANSPORTATION SERVICES	
DSKEW,NASDAQ,"DASEKE; INC.",CONSUMER SERVICES,TRANSPORTATION SERVICES	
DSL,NYSE,DOUBLELINE INCOME SOLUTIONS FUND,N/A,N/A	
DSLV,NASDAQ,CREDIT SUISSE AG,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
DSM,NYSE,"DREYFUS STRATEGIC MUNICIPAL BOND FUND; INC.",N/A,N/A	
DSPG,NASDAQ,"DSP GROUP; INC.",TECHNOLOGY,SEMICONDUCTORS	
DSU,NYSE,"BLACKROCK DEBT STRATEGIES FUND; INC.",N/A,N/A	
DSW,NYSE,DSW INC.,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES	
DSWL,NASDAQ,"DESWELL INDUSTRIES; INC.",CONSUMER NON-DURABLES,PLASTIC PRODUCTS	
DSX,NYSE,DIANA SHIPPING INC.,TRANSPORTATION,MARINE TRANSPORTATION	
DSXN,NYSE,DIANA SHIPPING INC.,TRANSPORTATION,MARINE TRANSPORTATION	
DSX^B,NYSE,DIANA SHIPPING INC.,N/A,N/A	
DS^B,NYSE,DRIVE SHACK INC.,N/A,N/A	
DS^C,NYSE,DRIVE SHACK INC.,N/A,N/A	
DS^D,NYSE,DRIVE SHACK INC.,N/A,N/A	
DTE,NYSE,DTE ENERGY COMPANY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DTEA,NASDAQ,DAVIDSTEA INC.,CONSUMER NON-DURABLES,FOOD CHAINS	
DTF,NYSE,"DUFF & PHELPS UTILITIES TAX-FREE INCOME; INC.",N/A,N/A	
DTJ,NYSE,DTE ENERGY COMPANY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DTLA^,NYSE,BROOKFIELD DTLA INC.,N/A,N/A	
DTQ,NYSE,DTE ENERGY COMPANY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DTRM,NASDAQ,"DETERMINE; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
DTUL,NASDAQ,BARCLAYS PLC,FINANCE,COMMERCIAL BANKS	
DTUS,NASDAQ,BARCLAYS PLC,FINANCE,COMMERCIAL BANKS	
DTV,NYSE,DTE ENERGY COMPANY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DTW,NYSE,DTE ENERGY COMPANY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DTY,NYSE,DTE ENERGY COMPANY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DTYL,NASDAQ,BARCLAYS PLC,FINANCE,COMMERCIAL BANKS	
DTYS,NASDAQ,BARCLAYS PLC,FINANCE,COMMERCIAL BANKS	
DUC,NYSE,"DUFF & PHELPS UTILITY & CORPORATE BOND TRUST; INC.",N/A,N/A	
DUK,NYSE,DUKE ENERGY CORPORATION,PUBLIC UTILITIES,POWER GENERATION	
DUKH,NYSE,DUKE ENERGY CORPORATION,PUBLIC UTILITIES,POWER GENERATION	
DUSA,NASDAQ,DAVIS SELECT U.S. EQUITY ETF,N/A,N/A	
DVA,NYSE,DAVITA INC.,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
DVAX,NASDAQ,DYNAVAX TECHNOLOGIES CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS	
DVCR,NASDAQ,DIVERSICARE HEALTHCARE SERVICES INC.,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
DVD,NYSE,"DOVER MOTORSPORTS; INC.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION	
DVMT,NYSE,DELL TECHNOLOGIES INC.,TECHNOLOGY,COMPUTER MANUFACTURING	
DVN,NYSE,DEVON ENERGY CORPORATION,ENERGY,OIL & GAS PRODUCTION	
DVY,NASDAQ,ISHARES SELECT DIVIDEND ETF,N/A,N/A	
DWAQ,NASDAQ,POWERSHARES DWA NASDAQ MOMENTUM PORTFOLIO,N/A,N/A	
DWAS,NASDAQ,POWERSHARES DWA SMALLCAP MOMENTUM PORTFOLIO,N/A,N/A	
DWAT,NASDAQ,ARROW DWA TACTICAL ETF,N/A,N/A	
DWCH,NASDAQ,DATAWATCH CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
DWCR,NASDAQ,ARROW DWA COUNTRY ROTATION ETF,N/A,N/A	
DWDP,NYSE,DOWDUPONT INC.,BASIC INDUSTRIES,MAJOR CHEMICALS	
DWFI,NASDAQ,SPDR DORSEY WRIGHT FIXED INCOME ALLOCATION ETF,N/A,N/A	
DWIN,NASDAQ,POWERSHARES DWA TACTICAL MULTI-ASSET INCOME PORTFOLIO,N/A,N/A	
DWLD,NASDAQ,DAVIS SELECT WORLDWIDE ETF,N/A,N/A	
DWLV,NASDAQ,POWERSHARES DWA MOMENTUM & LOW VOLATILITY ROTATION PORTFOLIO,N/A,N/A	
DWPP,NASDAQ,FIRST TRUST DORSEY WRIGHT PEOPLE&#39;S PORTFOLIO ETF,N/A,N/A	
DWSN,NASDAQ,DAWSON GEOPHYSICAL COMPANY,ENERGY,OIL & GAS PRODUCTION	
DWTR,NASDAQ,POWERSHARES DWA TACTICAL SECTOR ROTATION PORTFOLIO,N/A,N/A	
DX,NYSE,"DYNEX CAPITAL; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
DXB,NYSE,DEUTSCHE BANK AG,FINANCE,MAJOR BANKS	
DXC,NYSE,DXC TECHNOLOGY COMPANY,TECHNOLOGY,EDP SERVICES	
DXCM,NASDAQ,"DEXCOM; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
DXGE,NASDAQ,WISDOMTREE GERMANY HEDGED EQUITY FUND,N/A,N/A	
DXJS,NASDAQ,WISDOMTREE JAPAN HEDGED SMALLCAP EQUITY FUND,N/A,N/A	
DXLG,NASDAQ,"DESTINATION XL GROUP; INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES	
DXPE,NASDAQ,"DXP ENTERPRISES; INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
DXYN,NASDAQ,"THE DIXIE GROUP; INC.",CONSUMER DURABLES,HOME FURNISHINGS	
DX^A,NYSE,"DYNEX CAPITAL; INC.",N/A,N/A	
DX^B,NYSE,"DYNEX CAPITAL; INC.",N/A,N/A	
DY,NYSE,"DYCOM INDUSTRIES; INC.",BASIC INDUSTRIES,WATER SUPPLY	
DYNC,NYSE,VISTRA ENERGY CORP.,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
DYNT,NASDAQ,DYNATRONICS CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS	
DYSL,NASDAQ,DYNASIL CORPORATION OF AMERICA,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
DZSI,NASDAQ,"DASAN ZHONE SOLUTIONS; INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
E,NYSE,ENI S.P.A.,ENERGY,OIL & GAS PRODUCTION	
EA,NASDAQ,ELECTRONIC ARTS INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
EAB,NYSE,"ENTERGY ARKANSAS; INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
EACQ,NASDAQ,EASTERLY ACQUISITION CORP.,FINANCE,FINANCE: CONSUMER SERVICES	
EACQU,NASDAQ,EASTERLY ACQUISITION CORP.,FINANCE,FINANCE: CONSUMER SERVICES	
EACQW,NASDAQ,EASTERLY ACQUISITION CORP.,FINANCE,FINANCE: CONSUMER SERVICES	
EAE,NYSE,"ENTERGY ARKANSAS; INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
EAF,NYSE,GRAFTECH INTERNATIONAL LTD.,ENERGY,INDUSTRIAL MACHINERY/COMPONENTS	
EAGL,NASDAQ,PLATINUM EAGLE ACQUISITION CORP.,FINANCE,BUSINESS SERVICES	
EAGLU,NASDAQ,PLATINUM EAGLE ACQUISITION CORP.,FINANCE,BUSINESS SERVICES	
EAGLW,NASDAQ,PLATINUM EAGLE ACQUISITION CORP.,FINANCE,BUSINESS SERVICES	
EAI,NYSE,"ENTERGY ARKANSAS; INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
EARN,NYSE,ELLINGTON RESIDENTIAL MORTGAGE REIT,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
EARS,NASDAQ,AURIS MEDICAL HOLDING AG,HEALTH CARE,MAJOR PHARMACEUTICALS	
EAST,NASDAQ,"EASTSIDE DISTILLING; INC.",CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)	
EASTW,NASDAQ,"EASTSIDE DISTILLING; INC.",CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)	
EAT,NYSE,"BRINKER INTERNATIONAL; INC.",CONSUMER SERVICES,RESTAURANTS	
EBAY,NASDAQ,EBAY INC.,MISCELLANEOUS,BUSINESS SERVICES	
EBAYL,NASDAQ,EBAY INC.,MISCELLANEOUS,BUSINESS SERVICES	
EBF,NYSE,"ENNIS; INC.",CONSUMER SERVICES,OFFICE EQUIPMENT/SUPPLIES/SERVICES	
EBIO,NASDAQ,"ELEVEN BIOTHERAPEUTICS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
EBIX,NASDAQ,"EBIX; INC.",TECHNOLOGY,EDP SERVICES	
EBMT,NASDAQ,"EAGLE BANCORP MONTANA; INC.",FINANCE,MAJOR BANKS	
EBR,NYSE,CENTRAIS ELECTRICAS BRASILEIRAS S.A.- ELETROBRAS,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
EBR.B,NYSE,CENTRAIS ELECTRICAS BRASILEIRAS S.A.- ELETROBRAS,N/A,N/A	
EBS,NYSE,"EMERGENT BIOSOLUTIONS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
EBSB,NASDAQ,"MERIDIAN BANCORP; INC.",FINANCE,MAJOR BANKS	
EBTC,NASDAQ,ENTERPRISE BANCORP INC,FINANCE,MAJOR BANKS	
EC,NYSE,ECOPETROL S.A.,ENERGY,OIL & GAS PRODUCTION	
ECA,NYSE,ENCANA CORPORATION,ENERGY,OIL & GAS PRODUCTION	
ECC,NYSE,EAGLE POINT CREDIT COMPANY INC.,N/A,N/A	
ECCA,NYSE,EAGLE POINT CREDIT COMPANY INC.,N/A,N/A	
ECCB,NYSE,EAGLE POINT CREDIT COMPANY INC.,N/A,N/A	
ECCX,NYSE,EAGLE POINT CREDIT COMPANY INC.,N/A,N/A	
ECCY,NYSE,EAGLE POINT CREDIT COMPANY INC.,N/A,N/A	
ECCZ.CL,NYSE,EAGLE POINT CREDIT COMPANY INC.,N/A,N/A	
ECHO,NASDAQ,"ECHO GLOBAL LOGISTICS; INC.",TRANSPORTATION,OIL REFINING/MARKETING	
ECL,NYSE,ECOLAB INC.,BASIC INDUSTRIES,PACKAGE GOODS/COSMETICS	
ECOL,NASDAQ,"US ECOLOGY; INC.",PUBLIC UTILITIES,ENVIRONMENTAL SERVICES	
ECOM,NYSE,CHANNELADVISOR CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
ECPG,NASDAQ,ENCORE CAPITAL GROUP INC,FINANCE,FINANCE COMPANIES	
ECR,NYSE,ECLIPSE RESOURCES CORPORATION,ENERGY,OIL & GAS PRODUCTION	
ECT,NYSE,ECA MARCELLUS TRUST I,ENERGY,OIL & GAS PRODUCTION	
ECYT,NASDAQ,"ENDOCYTE; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
ED,NYSE,CONSOLIDATED EDISON INC,PUBLIC UTILITIES,POWER GENERATION	
EDAP,NASDAQ,EDAP TMS S.A.,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS	
EDBI,NASDAQ,LEGG MASON EMERGING MARKETS DIVERSIFIED CORE ETF,N/A,N/A	
EDD,NYSE,"MORGAN STANLEY EMERGING MARKETS DOMESTIC DEBT FUND; INC.",N/A,N/A	
EDF,NYSE,STONE HARBOR EMERGING MARKETS INCOME FUND,N/A,N/A	
EDGE,NASDAQ,"EDGE THERAPEUTICS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
EDGW,NASDAQ,"EDGEWATER TECHNOLOGY; INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING; DATA PROCESSING"	
EDI,NYSE,STONE HARBOR EMERGING MARKETS TOTAL INCOME FUND,N/A,N/A	
EDIT,NASDAQ,"EDITAS MEDICINE; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
EDN,NYSE,EMPRESA DISTRIBUIDORA Y COMERCIALIZADORA NORTE S.A. (EDENOR),PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
EDR,NYSE,EDUCATION REALTY TRUST INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
EDU,NYSE,"NEW ORIENTAL EDUCATION & TECHNOLOGY GROUP; INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES	
EDUC,NASDAQ,EDUCATIONAL DEVELOPMENT CORPORATION,CONSUMER DURABLES,CONSUMER SPECIALTIES	
EE,NYSE,EL PASO ELECTRIC COMPANY,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
EEA,NYSE,"EUROPEAN EQUITY FUND; INC. (THE)",N/A,N/A	
EEFT,NASDAQ,"EURONET WORLDWIDE; INC.",FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
EEI,NASDAQ,"ECOLOGY AND ENVIRONMENT; INC.",CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL	
EEMA,NASDAQ,ISHARES MSCI EMERGING MARKETS ASIA INDEX FUND,N/A,N/A	
EEP,NYSE,"ENBRIDGE ENERGY; L.P.",ENERGY,NATURAL GAS DISTRIBUTION	
EEQ,NYSE,ENBRIDGE ENERGY MANAGEMENT LLC,ENERGY,OIL & GAS PRODUCTION	
EEX,NYSE,"EMERALD EXPOSITIONS EVENTS; INC.",MISCELLANEOUS,BUSINESS SERVICES	
EFAS,NASDAQ,GLOBAL X MSCI SUPERDIVIDEND EAFE ETF,N/A,N/A	
EFBI,NASDAQ,"EAGLE FINANCIAL BANCORP; INC.",FINANCE,SAVINGS INSTITUTIONS	
EFC,NYSE,ELLINGTON FINANCIAL LLC,FINANCE,REAL ESTATE	
EFF,NYSE,EATON VANCE FLOATING-RATE INCOME PLUS FUND,N/A,N/A	
EFII,NASDAQ,"ELECTRONICS FOR IMAGING; INC.",TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT	
EFL,NYSE,EATON VANCE FLOATING-RATE 2022 TARGET TERM TRUST,N/A,N/A	
EFOI,NASDAQ,"ENERGY FOCUS; INC.",CONSUMER DURABLES,BUILDING PRODUCTS	
EFR,NYSE,EATON VANCE SENIOR FLOATING-RATE FUND,N/A,N/A	
EFSC,NASDAQ,ENTERPRISE FINANCIAL SERVICES CORPORATION,FINANCE,MAJOR BANKS	
EFT,NYSE,EATON VANCE FLOATING RATE INCOME TRUST,N/A,N/A	
EFX,NYSE,"EQUIFAX; INC.",FINANCE,FINANCE: CONSUMER SERVICES	
EGAN,NASDAQ,EGAIN CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
EGBN,NASDAQ,"EAGLE BANCORP; INC.",FINANCE,MAJOR BANKS	
EGC,NASDAQ,"ENERGY XXI GULF COAST; INC.",ENERGY,OIL & GAS PRODUCTION	
EGF,NYSE,"BLACKROCK ENHANCED GOVERNMENT FUND; INC",N/A,N/A	
EGHT,NYSE,8X8 INC,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
EGIF,NYSE,EAGLE GROWTH AND INCOME OPPORTUNITIES FUND,N/A,N/A	
EGL,NYSE,"ENGILITY HOLDINGS; INC.",CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL	
EGLE,NASDAQ,EAGLE BULK SHIPPING INC.,TRANSPORTATION,MARINE TRANSPORTATION	
EGLT,NASDAQ,EGALET CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS	
EGN,NYSE,ENERGEN CORPORATION,ENERGY,OIL & GAS PRODUCTION	
EGO,NYSE,ELDORADO GOLD CORPORATION,BASIC INDUSTRIES,PRECIOUS METALS	
EGOV,NASDAQ,NIC INC.,MISCELLANEOUS,BUSINESS SERVICES	
EGP,NYSE,"EASTGROUP PROPERTIES; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
EGRX,NASDAQ,"EAGLE PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
EGY,NYSE,"VAALCO ENERGY; INC.",ENERGY,OIL & GAS PRODUCTION	
EHC,NYSE,ENCOMPASS HEALTH CORPORATION,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
EHI,NYSE,WESTERN ASSET GLOBAL HIGH INCOME FUND INC,N/A,N/A	
EHIC,NYSE,EHI CAR SERVICES LIMITED,CONSUMER SERVICES,RENTAL/LEASING COMPANIES	
EHT,NYSE,EATON VANCE HIGH INCOME 2021 TARGET TERM TRUST,N/A,N/A	
EHTH,NASDAQ,"EHEALTH; INC.",FINANCE,SPECIALTY INSURERS	
EIG,NYSE,EMPLOYERS HOLDINGS INC,FINANCE,PROPERTY-CASUALTY INSURERS	
EIGI,NASDAQ,"ENDURANCE INTERNATIONAL GROUP HOLDINGS; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
EIGR,NASDAQ,"EIGER BIOPHARMACEUTICALS; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
EIX,NYSE,EDISON INTERNATIONAL,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
EKSO,NASDAQ,"EKSO BIONICS HOLDINGS; INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
EL,NYSE,"ESTEE LAUDER COMPANIES; INC. (THE)",CONSUMER NON-DURABLES,PACKAGE GOODS/COSMETICS	
ELC,NYSE,"ENTERGY LOUISIANA; INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
ELEC,NASDAQ,ELECTRUM SPECIAL ACQUISITION CORPORATION,FINANCE,BUSINESS SERVICES	
ELECU,NASDAQ,ELECTRUM SPECIAL ACQUISITION CORPORATION,FINANCE,BUSINESS SERVICES	
ELECW,NASDAQ,ELECTRUM SPECIAL ACQUISITION CORPORATION,FINANCE,BUSINESS SERVICES	
ELF,NYSE,"E.L.F. BEAUTY; INC.",CONSUMER NON-DURABLES,PACKAGE GOODS/COSMETICS	
ELGX,NASDAQ,"ENDOLOGIX; INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
ELJ,NYSE,"ENTERGY LOUISIANA; INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
ELLI,NYSE,"ELLIE MAE; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
ELON,NASDAQ,ECHELON CORPORATION,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT	
ELOX,NASDAQ,"ELOXX PHARMACEUTICALS; INC.",HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH	
ELP,NYSE,COMPANHIA PARANAENSE DE ENERGIA (COPEL),PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
ELS,NYSE,"EQUITY LIFESTYLE PROPERTIES; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
ELSE,NASDAQ,"ELECTRO-SENSORS; INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
ELTK,NASDAQ,ELTEK LTD.,TECHNOLOGY,ELECTRICAL PRODUCTS	
ELU,NYSE,"ENTERGY LOUISIANA; INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL	
ELVT,NYSE,"ELEVATE CREDIT; INC.",FINANCE,FINANCE: CONSUMER SERVICES	
ELY,NYSE,CALLAWAY GOLF COMPANY,CONSUMER NON-DURABLES,RECREATIONAL PRODUCTS/TOYS	
EMB,NASDAQ,ISHARES J.P. MORGAN USD EMERGING MARKETS BOND ETF,N/A,N/A	
EMCB,NASDAQ,WISDOMTREE EMERGING MARKETS CORPORATE BOND FUND,N/A,N/A	
EMCF,NASDAQ,EMCLAIRE FINANCIAL CORP,FINANCE,MAJOR BANKS	
EMCG,NASDAQ,WISDOMTREE EMERGING MARKETS CONSUMER GROWTH FUND,N/A,N/A	
EMCI,NASDAQ,EMC INSURANCE GROUP INC.,FINANCE,PROPERTY-CASUALTY INSURERS	
EMD,NYSE,WESTERN ASSET EMERGING MARKETS DEBT FUND INC,N/A,N/A	
EME,NYSE,"EMCOR GROUP; INC.",CAPITAL GOODS,ENGINEERING & CONSTRUCTION	
EMES,NYSE,EMERGE ENERGY SERVICES LP,BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)	
EMF,NYSE,TEMPLETON EMERGING MARKETS FUND,N/A,N/A	
EMIF,NASDAQ,ISHARES S&P EMERGING MARKETS INFRASTRUCTURE INDEX FUND,N/A,N/A	
EMITF,NASDAQ,ELBIT IMAGING LTD.,CONSUMER SERVICES,BUILDING OPERATORS	
